fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,venta_frutas,venta_verduras,superficie_bodega,num_personas,hora_apertura_semana,hora_cierre_semana,abre_fin_de_semana,horario_atencion_igual,hora_apertura_fin_de_semana,hora_cierre_fin_de_semana,num_entregas_general,num_recojos_general,num_lugares,num_entregas_fv,num_recojos_fv,lugar_principal,vehiculo_recojo,vehiculo_recojo_other,num_viajes_lugar_principal,cant_carga,cant_sku,cadena_frio,cant_merma,motivo_si_oferta,motivo_si_oferta_other,motivo_no_oferta,motivo_no_oferta_other,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
289ef514-6a0c-4285-95e5-3743605586e2,2019-06-15 13:22:38 PET,2019-06-15 13:31:18 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:08 PET,2019-06-15 14:07:08 PET,1,,,,-12.1183333882014,-77.0249169237604,POINT (-77.0249169237604 -12.1183333882014),1,1,1x3,2,09:00,19:00,yes,yes,09:00,19:00,0,2,2,0,2,Ica,Carretilla,,2,5,20,0,5,Los clientes piden FyVs,,,,107.02791845695,8.00120827368088,3.0,0.138826265931129,345.420206253334
86017a66-5ba9-42fd-a15f-33a39ecef87f,2019-06-15 13:34:29 PET,2019-06-15 13:37:09 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:09 PET,2019-06-15 14:07:09 PET,1,,,,-12.1182827466397,-77.0247832443135,POINT (-77.0247832443135 -12.1182827466397),1,1,1x1,1,07:00,15:35,yes,yes,07:00,15:35,0,3,1,0,3,Mercado de frutas ,Transporte publico,,3,10,6,0,2,Es fácil adquirir FyVs,,,,103.450614929199,65.0,10.0,-1.0,-1.0
348ed641-eb54-4864-baf3-0433faf11d47,2019-06-15 13:37:18 PET,2019-06-15 13:40:42 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:09 PET,2019-06-15 14:07:09 PET,1,,,,-12.118327115647,-77.0247461623969,POINT (-77.0247461623969 -12.118327115647),1,1,1x1,1,08:01,20:00,yes,yes,20:16,20:04,0,3,1,0,3,Mercado mayorista ,Taxi,,3,10,2,0,3,Es fácil adquirir FyVs,,,,107.629014061547,6.00090620526066,3.0,0.159334883093834,-1.0
5e27dbad-12e8-4545-ae08-a5df402f3dfa,2019-06-15 13:40:56 PET,2019-06-15 13:44:03 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:10 PET,2019-06-15 14:07:10 PET,1,,,,-12.1183037725028,-77.024741805555,POINT (-77.024741805555 -12.1183037725028),0,1,2x1,1,09:30,19:00,yes,yes,09:30,19:00,0,7,1,0,7,La Prada ,Taxi,,7,12,15,0,0,Los clientes piden FyVs,,,,107.75049761786,8.00120827368088,3.0,0.0832584649324417,-1.0
23364197-f78b-46d0-9651-2efff9e606a6,2019-06-15 13:44:04 PET,2019-06-15 13:46:13 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:10 PET,2019-06-15 14:07:10 PET,1,,,,-12.1181670354057,-77.0248215099537,POINT (-77.0248215099537 -12.1181670354057),0,1,1x1,1,08:00,16:30,yes,yes,08:00,16:00,0,7,1,0,7,La parada,Taxi,,7,20,14,0,2,Los clientes piden FyVs,,,,107.977168929022,6.00090620526066,3.0,0.00441699055954814,354.920234407634
4846a52d-1071-464b-a875-c428be8e44ba,2019-06-15 13:46:15 PET,2019-06-15 13:49:02 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:10 PET,2019-06-15 14:07:10 PET,1,,,,-12.1180752399848,-77.0248208076341,POINT (-77.0248208076341 -12.1180752399848),0,1,2x2,2,08:00,19:00,yes,yes,08:00,19:00,0,7,1,0,7,La parada,Taxi,,7,100,25,0,10,Los clientes piden FyVs,,,,108.328608654138,6.00090620526066,3.0,0.0628291741013527,310.677383530553
08667766-d0bc-4168-affb-173b5f0cef06,2019-06-15 13:49:04 PET,2019-06-15 13:51:25 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:11 PET,2019-06-15 14:07:11 PET,1,,,,-12.1181355927603,-77.0248775676824,POINT (-77.0248775676824 -12.1181355927603),1,1,3x3,3,17:00,21:00,yes,yes,17:00,21:00,0,6,1,0,7,La parada,Taxi,,6,200,35,0,30,Los clientes piden FyVs,,,,107.887814275119,6.00090620526066,3.0,0.0596017464995384,-1.0
c9c80d2a-a1f9-4bdc-bfc8-558b28c63e36,2019-06-15 13:51:27 PET,2019-06-15 13:53:15 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:11 PET,2019-06-15 14:07:11 PET,1,,,,-12.1181272350339,-77.0249688720707,POINT (-77.0249688720707 -12.1181272350339),0,1,1x1,1,08:00,16:00,yes,yes,08:00,16:00,0,7,1,0,7,La parada,Taxi,,7,30,10,0,2,Es fácil adquirir FyVs,,,,107.577236560304,6.00090620526066,3.0,0.0912532284855843,-1.0
8e5bd9ee-0d82-4433-a43f-088da7a4483f,2019-06-15 13:53:16 PET,2019-06-15 13:54:46 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:11 PET,2019-06-15 14:07:11 PET,1,,,,-12.1181047485625,-77.0250019230699,POINT (-77.0250019230699 -12.1181047485625),0,1,1x1,2,08:00,15:00,yes,yes,08:00,16:00,0,7,1,0,7,Santa Anita ,Taxi,,7,50,5,0,0,Los clientes piden FyVs,,,,107.535633680467,6.00090620526066,3.0,0.0116888107731938,-1.0
7971d70c-0b4b-4576-a758-389d78bf0540,2019-06-15 13:54:48 PET,2019-06-15 13:57:50 PET,c.alvildodaza@alum.up.edu.pe,c.alvildodaza@alum.up.edu.pe,2019-06-15 14:07:12 PET,2019-06-15 14:07:12 PET,1,,,,-12.1179627350455,-77.0249499037889,POINT (-77.0249499037889 -12.1179627350455),1,0,1x1,1,09:00,13:00,yes,yes,09:00,13:00,0,7,1,0,7,La parada,Taxi,,7,10,1,0,0,Los clientes piden FyVs,,,,107.939024267265,16.0024165473618,3.0,0.026874341070652,22.0826777753791
